"gene"	"entrez"	"MCF7"	"VCAP"	"MCF7_s"	"X22RV1"	"LNCAP_s"	"DU145"	"LNCAP_g"	"PC3"
"LUZP4"	51213	0.2672153	0.2805622	-0.2597081	0.09918253	0.07824442	0.03202262	0.252745304063	0.0315163606982
"LUZP6"	767558	0.1634391	0.1115306	0.11993262	0.28160792	0.08146815	0.22209767	0.108913840896	0.190612850149
"LVRN"	206338	0.09564172	-0.18016067	0.19087124	-0.05144911	0.06400892	0.05918766	-0.259038139588	-0.27120128121
"LXN"	56925	0.03093765	0.30737342	0.007672285	0.170983629	0.1508431	0.013910886	0.841293144498	1.73154708166
"LY6D"	8581	0.4062367	0.05735269	0.171216075	0.024169572	0.015618878	0.001736096	-0.00826625924879	0.0178274076668
"LY6E"	4061	-0.12644252	-0.07230431	-0.3501525454	0.0004806537	-0.0298484982	-0.042391362	-0.297078550441	-0.179650575867
"LY6G5B"	58496	-0.03067286	-0.29063133	-0.04607181	-0.37007626	-0.06804337	-0.01570651	-0.0831005198257	-0.0260110751156
"LY6G5C"	80741	0.003564537	-0.106988692	-0.266763251	0.006174448	0.051185948	0.114186406	-0.0745657257041	-0.292364443694
"LY6G6C"	80740	0.02183766	-0.02242782	0.0859842	-0.01727913	0.0909376	0.06040034	0.299384880892	0.670477021378
"LY6G6D"	58530	0.333576	0.1513918	0.2392865	0.337522	0.2805333	0.3129629	0.191729323862	0.0711546698832
"LY6G6F"	259215	0.26540727	-0.01178319	0.09070938	0.10795646	0.10959098	0.20864971	0.11771334648	0.134983074975
"LY6H"	4062	0.11442535	-0.04571399	0.17970499	0.23883094	0.07157756	0.10096417	-0.48544338249	-0.501381197355
"LY6K"	54742	0.1575663	-0.3829883	0.24926165	0.24679082	0.13964585	0.04253421	0.109365396686	0.00024689476488
"LY75"	4065	-0.1082237	0.1101179	-0.25793207	-0.22629777	0.03937348	-0.24753934	-0.0774499211436	0.131754626918
"LY86"	9450	0.1173368	-0.1835278	0.03375269	0.02045191	0.18202961	0.16749155	-0.0757602120796	-0.843287887115
"LY9"	4063	-0.4039256	-0.0407012	-0.343265944	-0.059859817	-0.017254805	-0.007052344	-0.414427192003	-0.2659857009
"LY96"	23643	0.29703698	-0.06009855	-0.32034877	-0.38135737	-0.07927568	-0.07898863	0.243339045346	0.487858639804
"LYAR"	55646	0.2668056	0.3000438	0.2354223	0.1414412	0.1496151	0.3323553	0.310943166427	0.541768214593
"LYG1"	129530	-0.1910081	0.09598759	-0.1931586	-0.1173396	0.1089357	0.2518756	-0.18016008916	-0.342686608586
"LYG2"	254773	0.2311532	0.1204515	-0.3146244	-0.3807232	-0.1741383	-0.2384401	-0.2864404095	-0.486739509923
"LYL1"	4066	-0.5327865	-0.2860017	-0.56586134	-0.2580211	-0.23237108	0.03191204	0.261193127839	-0.0139181202449
"LYN"	4067	0.1120247	-0.122653	0.19304046	0.3048396	0.02189689	0.15904474	0.162754607975	0.494654635507
"LYPD1"	116372	-0.3333778	0.1126105	-0.26522848	-0.10209723	-0.06403974	-0.16634262	0.188813015323	0.485240114923
"LYPD2"	137797	-0.3786994	-0.414924	-0.1166993	0.1728508	-0.101776	-0.163716	-0.0651925369967	-0.0244521065065
"LYPD3"	27076	0.14924681	0.004355998	-0.3945088	-0.1380315	-0.1220214	-0.3153786	0.194646909998	-0.095550258595
"LYPD4"	147719	0.00786892	0.05283428	-0.65420256	-0.20798176	-0.05950756	-0.50587007	-0.160610812871	-0.738815147224
"LYPD5"	284348	0.1973884	0.1285385	-0.3109448	-0.346681	-0.1172453	-0.3889577	0.050381741484	0.130190770825
"LYPD6"	130574	-0.17746424	-0.05226839	-0.26255829	0.09868053	0.05180711	-0.14531401	-0.0181726111796	0.39337253122
"LYPD6B"	130576	-0.26676201	0.06305784	-0.55891343	0.04639683	-0.28140241	-0.20832329	-0.415150394309	-0.244623286995
"LYPLA1"	10434	-0.1796682	-0.2335694	-0.2633813	-0.577754	-0.291705	-0.3490306	0.0143921798105	-0.0371151205425
"LYPLA2"	11313	0.2543485	-0.3502349	-0.18033465	0.0394413	0.05115288	-0.08534369	-0.569898074319	-0.146658785716
"LYPLAL1"	127018	0.03701149	0.31152386	0.129404808	0.001569804	0.013702379	-0.008455031	-0.0301820370581	-0.0307246965018
"LYRM1"	57149	0.04461411	0.11887935	0.14368366	0.07849006	0.20560845	0.20331642	0.147923523054	-0.225397988711
"LYRM2"	57226	-0.2767259	-0.4961239	-0.3126388	-0.3645474	-0.1505578	-0.2844269	-0.21208855612	-0.0596648972836
"LYRM4"	57128	-1.291011	-1.311679	-1.532193	-1.269893	-1.229957	-1.475776	-0.239974887062	-0.042673799522
"LYRM7"	90624	0.0582974	0.05312308	-0.004897695	-0.401546347	-0.201636098	-0.023564793	0.199968032331	0.0145966995316
"LYRM9"	201229	-0.5128074	-0.1080636	-0.48782838	-0.33845583	-0.05491812	-0.13719519	-0.302241488183	-0.100935276662
"LYSMD1"	388695	-0.5069954	-0.5026503	-0.5543563	-0.340312	-0.2337723	-0.3117467	-0.30739994432	-0.551852215961
"LYSMD2"	256586	0.1965026	-0.147792	-0.00669245	-0.05052876	0.0160371	0.14535582	-0.0711411131589	-0.51186557424
"LYSMD3"	116068	-0.02704216	0.22561132	0.386810097	0.19113507	0.163005937	0.009845276	0.108569853963	0.238608300205
"LYSMD4"	145748	0.1950589	0.234132	0.3779384	0.2392655	0.18575	0.2034213	0.278481688047	0.297692905076
"LYST"	1130	0.09820715	0.15425111	-0.05548369	-0.11872951	-0.06265728	-0.2521831	-0.448381153809	0.0587162778778
"LYVE1"	10894	-0.250687	0.1736823	0.07676844	-0.02465231	0.08439887	-0.01733936	0.0940848613289	-0.125389554414
"LYZ"	4069	0.0179855	0.03074236	-0.312622	-0.2693758	-0.1571475	-0.2991368	0.0757572134464	0.228640292305
"LYZL1"	84569	0.03050133	0.09815454	-0.2501044	-0.1973042	-0.1076091	-0.259036	0.0846100418999	0.0389331013911
"LYZL4"	131375	-0.1812613	-0.3804178	0.3730946	0.2357854	0.2306486	0.2184504	-0.168818280082	-0.250551865322
"LYZL6"	57151	-0.02991707	0.12078365	-0.14067886	-0.07695564	-0.13126835	-0.15604468	-0.488507332036	-0.765903736483
"LZIC"	84328	0.1825515	-0.1362195	-0.06047148	-0.22723801	-0.23639338	-0.23137949	-0.312369896337	0.0267338893527
"LZTFL1"	54585	-0.34188575	-0.04919609	0.23195369	0.11067153	0.06932466	-0.06235202	0.207664930656	0.3145394108
"LZTR1"	8216	-0.25492427	-0.04605309	0.227572819	-0.003974916	-0.0497186	-0.331159531	0.389555354207	0.471023740942
"LZTS1"	11178	0.1543197	-0.2685879	0.3885114	0.2316152	0.2135616	0.2720258	0.316039702151	0.264582382515
"LZTS2"	84445	0.1514917	-0.256977	0.163339	0.1902789	0.1989851	0.169231	-0.076647117848	0.0915869116373
"M1AP"	130951	0.1271204	-0.05471605	-0.001237243	-0.348791024	-0.309589712	-0.173157696	-0.402909463561	-0.795757591204
"M6PR"	4074	0.19170453	-0.07867216	0.11351485	-0.06548435	0.09955398	0.09297453	-0.396605344956	-0.212111029808
"MAATS1"	89876	0.01319173	-0.02951444	-0.1075184	0.07889147	-0.0572142	-0.02448593	0.0490296118274	0.212711146092
"MAB21L1"	4081	0.21410501	0.01627898	0.17337989	0.08698606	0.08552708	-0.04121332	0.213404187353	-0.225302479307
"MAB21L2"	10586	0.2035067	0.0601118	0.26253803	0.05286057	0.09218569	0.0396939	0.336007776891	0.463386751118
"MAB21L3"	126868	0.02669532	0.14026796	-0.2769518	-0.3342964	-0.1118903	-0.2178942	-0.156321856807	-0.0643570886766
"MACC1"	346389	0.15227612	0.02031978	0.1675039	0.1492717	0.1367046	0.1485124	-0.168233279913	-0.366603839067
"MACF1"	23499	-0.2578331	-0.1917262	-0.3171106	-0.2789549	-0.1727906	-0.1660642	0.258471160303	0.495837211192
"MACROD1"	28992	-0.28015008	-0.08818555	0.05115653	-0.09794592	0.11037291	0.11581539	0.179675955471	0.24238017756
"MACROD2"	140733	0.1365351	0.2079279	0.01409059	0.09301398	0.05027942	-0.03661027	0.409226558824	0.490692889762
"MAD1L1"	8379	0.07909387	0.29081298	0.06419509	0.15059438	0.11031662	0.03720301	-0.260166055633	0.138378960621
"MAD2L1"	4085	-0.9186634	-1.2560167	-1.239865	-1.309133	-1.741875	-1.700534	-1.58492495751	-2.30125427216
"MAD2L1BP"	9587	-0.5051235	-0.5461953	-0.8741546	-1.0863111	-0.8022226	-0.894821	-0.199601728216	-0.0091806584288
"MAD2L2"	10459	-0.9454384	-1.3575765	-0.9206621	-1.0740258	-0.812131	-1.0992744	-1.06629179234	-0.753617647996
"MADCAM1"	8174	0.1303205	-0.5602815	0.260110725	-0.102015846	0.002395032	-0.014934227	0.349706923691	0.358754017691
"MADD"	8567	-0.3992697	0.118978	-0.42984882	0.04826042	0.04153859	-0.1448315	0.0829690370214	-0.215699588413
"MAEA"	10296	-0.7642336	-0.6947695	-0.4656317	-0.2953086	-0.6225281	-0.171359	-0.489315585518	-0.351468731447
"MAEL"	84944	0.14638431	0.02267869	-0.17125146	0.10387894	-0.03960449	0.08749828	-0.234400173503	-0.226076566437
"MAF"	4094	-0.2393172	-0.1936366	-0.09715096	-0.04648828	-0.15867827	0.07079001	-0.276475836321	-0.167111731764
"MAF1"	84232	-0.4105755	-0.5451769	-0.4600659	-0.1333293	-0.2829958	-0.2658726	-0.41593030451	0.108773956549
"MAFA"	389692	0.2761857	-0.1730496	0.12339656	-0.05852469	-0.02514237	-0.10120363	-0.240276468544	-0.485711072379
"MAFB"	9935	0.2846644	0.1856498	0.03613881	0.14867202	0.06022693	0.2584325	0.191848857927	0.291553230976
"MAFF"	23764	-0.2442189	-0.3266984	-0.099719	-0.4969797	-0.2362199	-0.4104122	0.138011503182	0.608641015878
"MAFG"	4097	-0.160998	-0.370099	-0.31755555	-0.01189985	-0.39639853	-0.35280797	-0.259974063525	-0.210509409272
"MAFK"	7975	-0.2447641	-0.2879709	0.01979533	-0.27142676	0.15217172	0.02223719	-0.211748023644	0.175783364486
"MAG"	4099	-0.107338	-0.2294147	0.02923323	0.06163469	-0.16276263	-0.2114866	-0.470206605955	0.0588931282555
"MAGEA1"	4100	-0.00978966	-0.18186387	0.03640584	0.06661129	-0.08441014	-0.10717563	0.298795625038	0.141701574305
"MAGEA10"	4109	0.18594202	-0.08844499	0.13874881	0.35444552	0.03265292	0.07628845	0.28545047946	0.333326866363
"MAGEA11"	4110	-0.1680182	-0.1289148	0.13326856	0.22996766	0.24551083	0.06838945	0.270376474038	0.505082739952
"MAGEA12"	4111	0.1814112	-0.01355243	0.31496324	0.20418034	0.01633279	-0.01838347	-0.236510482852	0.0248775010116
"MAGEA3"	4102	0.28069702	0.06448652	0.3505266	0.4618192	0.2867598	0.3411467	-0.185584647296	-0.0725747462172
"MAGEA4"	4103	-0.16693872	-0.04508265	0.25262872	0.04494603	0.18258107	0.14304828	0.454632370805	0.831877902676
"MAGEA6"	4105	-0.2296937	-0.1322218	-0.9297855	-0.6767753	-0.6432596	-0.7780858	0.449607454062	0.329962821149
"MAGEA8"	4107	0.1625307	-0.0132067	0.17922837	0.03224504	-0.08914884	0.08332966	0.2662841796	-0.101301288555
"MAGEB1"	4112	0.4602561	0.0661324	0.139959	0.1638767	0.2375294	0.2543546	0.294546474212	-0.0219663507611
"MAGEB10"	139422	0.10567246	0.004796252	0.32683084	0.267339	0.08903508	0.01889909	0.0924657145063	-0.337965012516
"MAGEB16"	139604	9.140606e-05	0.02374768	0.18397929	0.02550551	0.04667758	0.16084834	0.37636546138	0.436750090236
"MAGEB17"	645864	0.05856059	0.08215318	0.10128422	0.03283925	0.26421843	0.05716172	0.542872280562	0.446199318874
"MAGEB18"	286514	-0.0122673	-0.07739896	-0.001460334	0.00827231	-0.011081536	-0.084621511	0.429929855059	0.137120405584
"MAGEB2"	4113	0.41756713	-0.03326987	-0.08348024	0.17083677	0.02041342	0.05361419	0.279506917279	0.340881628798
"MAGEB3"	4114	0.003945571	-0.120390997	-0.138574373	0.118688043	-0.051329081	0.008738704	0.260885635034	0.0952163637443
"MAGEB4"	4115	0.313417	0.3531016	0.16892613	0.27117121	-0.05613034	-0.094557	0.36010398124	0.255061055546
"MAGEB5"	347541	-0.1049519	0.1170419	-0.1282464	0.1799279	-0.0898771	-0.0493675	0.134143270497	0.282183528996
"MAGEB6"	158809	-0.03233059	0.06689204	-0.11971107	-0.10686859	-0.06155858	-0.1211352	0.252129653146	0.409091089593
"MAGEC1"	9947	0.08013814	0.12090302	0.18440421	0.09262994	0.07707915	0.185596	0.162970072303	-0.328125617458
"MAGEC2"	51438	-0.28017057	-0.06406526	0.22632894	0.01499277	0.09579569	0.17455784	0.203103856669	0.485574883096
"MAGEC3"	139081	-0.148208	0.1415835	0.171182	0.3222019	0.3476905	0.1240533	0.436432330943	0.789923477409
"MAGED1"	9500	-0.2279975	0.0142457	-0.20096726	-0.12333579	-0.02730956	-0.07558155	0.279349872067	-0.0474307467742
"MAGED2"	10916	0.1749539	0.1358081	0.1456523	0.11996656	0.05305801	0.12532517	0.162948084807	-0.264256779614
"MAGEE1"	57692	-0.18385427	-0.04218744	0.3612045	0.2687144	0.3009988	0.3024705	0.0783076888625	-0.760007693273
"MAGEE2"	139599	-0.006185958	0.119741212	0.30535036	-0.08929915	0.14516805	0.01698084	0.115181362304	-0.266191889033
"MAGEF1"	64110	0.06722524	-0.01590781	0.08771377	-0.0442389	-0.09711377	0.05552591	-0.2519115713	-0.0894545869481
"MAGEH1"	28986	-0.33871239	0.05509406	0.107454759	0.352679599	-0.156934162	-0.006688488	0.150192552212	-0.133344649697
"MAGI1"	9223	0.07597676	0.22955331	0.0366561	-0.06872631	-0.17640882	-0.1177462	-0.0114830473944	0.0148715669689
"MAGI2"	9863	-0.01960569	0.28895217	-0.008495658	0.094567879	-0.049777581	-0.052994402	0.145583919229	0.265629296831
"MAGI3"	260425	0.0706598	0.2257212	-0.005782742	-0.01761239	-0.110935609	-0.098314437	0.00705616362029	0.360562255241
"MAGIX"	79917	-0.25203009	-0.07874549	-0.01032239	0.05745461	0.04068567	-0.06155028	0.0836675887765	0.129868292704
"MAGOH"	4116	-1.072368	-1.355917	-1.0758958	-0.230852	-0.7034395	-1.5503596	-0.242089117406	-0.494216854527
"MAGOHB"	55110	-0.08663556	0.09187699	-0.3012491	0.3958447	0.113817	-0.3299938	-0.117484147166	0.0127364083361
"MAGT1"	84061	0.06600221	0.11187524	-0.2097857	-0.1562219	-0.2002761	-0.1945176	-0.0585611740244	-0.507147770677
"MAIP1"	79568	-0.43428974	-0.08982503	-0.03891398	-0.06716945	-0.1837282	0.04049078	-0.0119940384942	-0.147695608948
"MAJIN"	283129	-0.2724225	-0.3523436	0.12005223	0.03238983	-0.19491536	-0.12449883	-0.157606649097	0.201321839194
"MAK"	4117	0.0401895	-0.1804085	0.10925521	-0.17134215	0.03040705	0.10574971	0.104522672199	-0.0736967574076
"MAK16"	84549	-1.64379	-1.446979	-1.655845	-1.516629	-1.650443	-1.629858	-0.974046884429	-0.456817150362
"MAL"	4118	0.01194304	0.07424676	-0.3072943	-0.3900824	-0.4383589	-0.5228866	-0.293903083293	-0.316723467262
"MALL"	7851	0.08535674	-0.07434808	-0.4361446	-0.3414122	-0.3786837	-0.1913921	0.15758754808	0.0281481637604
"MALSU1"	115416	-0.7375283	-0.3440418	0.25987575	0.16165439	0.1654799	-0.09622748	-0.686716283698	-0.185743744538
"MALT1"	10892	0.3579096	0.1821716	0.03425451	0.12087282	-0.05837127	-0.18956357	0.130216563258	-0.142162643385
"MAMDC2"	256691	0.02057586	0.1521542	-0.14531921	-0.01038574	-0.05022764	-0.15634846	-0.23884527156	-0.205329795197
"MAMDC4"	158056	0.2078087	-0.4342318	0.12890207	-0.10407255	-0.02830211	0.10475713	-0.372324115722	-0.373564588663
"MAML1"	9794	-0.3211631	-0.1359037	-0.10786648	-0.06652193	-0.01559635	-0.01809299	0.0460219283188	0.0149375614608
"MAML2"	84441	0.08658722	0.05895474	0.15721868	0.19830171	0.09846823	0.17863586	0.0652945915675	0.0277747915858
"MAML3"	55534	0.3261318	-0.3538379	-0.05086786	0.25940578	0.12110846	0.18200109	-0.464328703593	-0.629742478318
"MAMLD1"	10046	0.1241203	0.1210051	0.124933	0.185774	0.2185261	0.2177716	0.230248047745	0.237784339284
"MAMSTR"	284358	-0.09509077	0.0652494	-0.21236536	-0.3508324	-0.02062752	-0.05077735	0.049224608425	0.0886485363311
"MAN1A1"	4121	0.04947427	0.34268634	0.08415048	0.1579385	0.01569455	-0.03500735	-0.0527828901456	-0.585931360267
"MAN1A2"	10905	-0.0838381	0.2292515	-0.26707105	0.09987614	-0.07205571	-0.09396808	0.0124299470624	0.430114428218
"MAN1B1"	11253	-0.11005093	0.08126087	0.06803405	0.30763121	0.09927311	0.05909566	0.0236319591317	-0.313684216175
"MAN1C1"	57134	0.3003179	-0.1664317	-0.35489737	-0.08029111	0.04408832	-0.11585981	-0.026193419213	0.308266537559
"MAN2A1"	4124	-0.05932439	0.14031508	0.0666727227	0.1675908196	-0.1010119168	-0.0005175051	0.424167567592	0.705956007201
"MAN2A2"	4122	0.334192	0.1631374	0.016151596	0.101932742	-0.03114091	-0.003394772	0.138823764211	0.457436040907
"MAN2B1"	4125	-0.2423467	-0.303544	-0.76385702	-0.09639927	-0.17131244	0.02872397	-0.282946847647	-0.915341841242
"MAN2B2"	23324	0.13645088	-0.03736911	0.4282602	0.240967	0.1398494	0.1633666	-0.00798886808024	0.669152230722
"MAN2C1"	4123	-0.3292758	-0.3028139	-0.005066285	0.208235439	-0.012909869	0.013025646	0.216520616488	0.13409609491
"MANBA"	4126	-0.084164695	-0.004446159	0.5450106	0.1869894	0.2786754	0.2858931	0.0644323538742	0.0918853309493
"MANBAL"	63905	-0.4573057	-0.1624758	-0.05299568	-0.20977276	-0.1963766	-0.13563248	0.208501603978	-0.041721359706
"MANEA"	79694	0.20614443	0.03838235	0.1610223	0.3856836	0.1234127	0.1459005	0.102154754218	0.377636796739
"MANEAL"	149175	-0.1731788	-0.1788363	-0.3054901	-0.1079996	-0.1910598	-0.1271181	-0.164137487898	-0.211665626556
"MANF"	7873	-0.7561739	-0.4873133	-0.2083598	-0.417275	-0.3185882	-0.5178994	-0.352480490663	-0.354103764196
"MANSC1"	54682	-0.03994578	-0.28014674	0.14476636	-0.23439598	0.15545838	-0.08027124	0.121181935601	0.231656900655
"MANSC4"	100287284	-0.1149541	0.04495958	-0.11234474	-0.23843018	-0.13060941	-0.08848497	0.141626370414	0.389011918085
"MAOA"	4128	0.093416544	-0.002637001	-0.01390467	0.18763717	0.22264568	0.18463424	0.0113838859506	-0.322800821068
"MAOB"	4129	-0.062418208	-0.004315324	-0.03092257	-0.018082676	0.144260825	-0.001441064	0.209565710132	0.0452577151067
"MAP10"	54627	-0.22998579	0.08050513	-0.05726863	-0.13371696	0.04954228	-0.18391253	0.197344016741	0.133697205879
"MAP1A"	4130	-0.1014465	0.1559786	0.0231641	-0.2777135	-0.1316177	-0.1029051	-0.080080861909	-0.676283420657
"MAP1B"	4131	-0.01152779	0.17390791	0.13510356	-0.24800557	-0.08262025	-0.14664204	-0.09648733264	0.192076813062
"MAP1LC3A"	84557	-0.03263946	-0.61305637	-0.18477437	-0.20863358	-0.26251177	-0.05193464	0.0460679581465	0.245967609655
"MAP1LC3B"	81631	-0.5861332	-0.2736449	-0.580851	-0.5896471	-0.4440921	-0.402994	-0.0787036844662	-0.121754715762
"MAP1LC3B2"	643246	0.1832329	-0.2492179	-0.007237922	-0.139192171	-0.142334158	-0.101308178	-0.146328879084	0.728563785476
"MAP1LC3C"	440738	0.08514182	0.22867998	-0.0279864	-0.37475815	-0.05997741	-0.06388834	-0.482299803637	-0.826696138991
"MAP1S"	55201	0.23321277	-0.02524814	-0.28311413	-0.15813858	-0.09262145	-0.08715513	-0.0473003218395	-0.526432369245
"MAP2"	4133	0.02475695	-0.01795777	0.0371753	-0.10003035	0.16870368	0.03795977	0.144569423786	-0.292240615568
"MAP2K1"	5604	-0.07438413	-0.01151948	0.06849905	-0.22306695	-0.04289683	-0.10665369	0.0536902332032	0.13402455903
"MAP2K2"	5605	-0.2968772	-0.3412849	-0.237724184	0.012699737	-0.078345448	-0.009472926	0.131407528544	0.313703018795
"MAP2K3"	5606	0.2324381	0.2537613	0.29307477	0.2272654	-0.10459471	0.01209948	-0.578646713425	-0.329466521216
"MAP2K4"	6416	0.2013945	0.2868535	-0.05060429	0.473564009	-0.082330849	-0.008516396	0.280540319489	0.408613038287
"MAP2K5"	5607	0.04164039	-0.29068379	-3.55256e-05	0.1937197825	-0.0971586311	0.06863486	0.0703835678512	0.11650404756
"MAP2K6"	5608	-0.15528062	0.06660732	0.17933145	-0.10708912	0.06343743	0.10792126	0.141758071648	-0.0655910977531
"MAP2K7"	5609	-0.2697909	-0.218472	-0.249769	0.2386446	-0.1643584	-0.2336553	-0.250589291862	-0.809721829446
"MAP3K1"	4214	0.20254027	0.01968821	-0.1143259	-0.103467	-0.1662354	-0.3026137	0.103622634007	0.31897166491
"MAP3K10"	4294	-0.07866822	0.03727292	-0.45166711	0.07969882	-0.09903505	-0.13618243	-0.205741504333	-0.00521318212674
"MAP3K11"	4296	-0.4235601	-0.6050234	-0.3658252	-0.3632422	-0.4271506	-0.2861993	-0.601225490345	-0.56461683168
"MAP3K12"	7786	-0.1710866	-0.1829705	-0.1642326	-0.3443256	-0.108185	-0.2650073	-0.298670823499	-0.107671662111
"MAP3K13"	9175	-0.148406	0.1703468	0.17882926	0.2476823	0.02547827	0.03847196	-0.0193547473344	0.237425455664
"MAP3K19"	80122	-0.23883671	-0.08970006	0.06525951	0.17437712	-0.02293334	-0.14001093	-0.285643314182	-0.325453143642
"MAP3K2"	10746	0.27948659	0.02952236	-0.2153046	0.34341454	0.03485305	-0.04778984	-0.125739407556	-0.13575543316
"MAP3K20"	51776	-0.01187131	-0.1734973	-0.22314142	0.26870003	0.02593333	-0.12661983	-0.029277153388	-0.180229270156
"MAP3K21"	84451	-0.4832574	0.3347904	-0.06453319	-0.30008711	-0.09598723	-0.05576176	-0.279514558332	-0.464359485655
"MAP3K3"	4215	-0.3816573	-0.2614648	-0.001943383	-0.182631781	0.061644532	-0.127842505	-0.0877914523375	-0.0720860430118
"MAP3K4"	4216	0.228471415	0.007514971	-0.05573462	-0.13846852	0.04134263	-0.15179466	0.183211212798	0.371048835615
"MAP3K5"	4217	-0.3375378	-0.1136967	-0.04380226	-0.01551938	0.06854378	-0.12776107	0.191251091662	-0.152051989334
"MAP3K6"	9064	-0.03502947	-0.19861596	0.02788544	-0.22487576	-0.10254389	-0.10756695	0.0865077634693	0.0337403952916
"MAP3K7"	6885	0.1158307	0.1317199	-0.44194154	-0.07234056	0.04117676	-0.36037398	-0.207485204157	-0.589269905199
"MAP3K7CL"	56911	-0.07024871	0.1207097	-0.02916381	-0.39850267	-0.14801905	0.18659779	-0.409729403112	-0.763588988023
"MAP3K8"	1326	-0.3355799	0.1470291	-0.109695443	-0.08540458	-0.001546092	0.046695348	0.0246109773505	-0.648977781575
"MAP3K9"	4293	-0.16680608	-0.06027265	0.22977168	0.06947167	0.3015494	0.25042969	-0.21015110943	-0.667255195691
"MAP4"	4134	-0.09895332	0.05081743	0.25397806	-0.22874267	-0.07578873	-0.16409346	-0.230594142178	-0.266978986992
"MAP4K1"	11184	0.06688381	-0.25245351	0.1930504	0.4734249	0.1301658	-0.211297	0.290739420241	-0.231752790723
"MAP4K2"	5871	-0.08202772	-0.70302299	0.15084719	0.08207363	-0.15792692	-0.26142112	-0.358971739355	-0.391278179896
"MAP4K3"	8491	0.12312498	0.01933209	0.09736579	-0.0249398	0.1869447	0.16478947	0.259532599357	0.519514075556
"MAP4K4"	9448	0.07924874	0.29286464	-0.2528473	-0.2503048	-0.2978769	-0.1398772	-0.237700892731	0.832273739241
